tempo,num_instruments,avg_pitch,std_pitch,avg_velocity,std_velocity,num_chords,unique_pitches,filename,composer
96.0,5,58.3936170212766,8.682415796680477,96.0,0.0,53,32,006206bv.mid,Bach
96.0,5,60.3936170212766,8.682415796680477,96.0,0.0,53,32,006206b_.mid,Bach
96.0,4,60.60115606936416,7.745020819400204,96.0,0.0,59,25,006402b_.mid,Bach
100.0,5,56.63586956521739,8.29286921974216,96.0,0.0,121,28,006404b_.mid,Bach
96.0,4,61.595588235294116,7.975403772559684,96.0,0.0,89,33,006408b_.mid,Bach
96.0,4,61.70748299319728,7.152172659987343,96.0,0.0,43,24,006502b_.mid,Bach
96.0,4,60.825301204819276,7.769307393277551,96.0,0.0,119,27,006507b_.mid,Bach
96.0,4,61.122699386503065,6.904796155737226,96.0,0.0,51,24,006606b_.mid,Bach
120.0,4,62.052023121387286,7.638843434887123,96.0,0.0,50,28,006704b_.mid,Bach
88.00002346667293,4,63.1,9.032891103800692,96.0,0.0,54,22,006707b_.mid,Bach
96.0,5,58.02950819672131,7.788050568995341,96.0,0.0,78,24,006906ba.mid,Bach
96.0,4,58.844897959183676,8.307636750044656,96.0,0.0,83,23,006906bav.mid,Bach
96.0,8,64.30371567043619,10.511890436091175,96.0,0.0,142,33,006906b_.mid,Bach
148.000148000148,4,60.583333333333336,7.855301240293563,96.0,0.0,85,25,007007b_.mid,Bach
88.00002346667293,7,64.38917525773196,10.339237440091525,96.0,0.0,95,36,007011b_.mid,Bach
88.00002346667293,4,57.90497737556561,8.284982176117019,96.0,0.0,85,27,007011ch.mid,Bach
96.0,5,58.256723716381416,7.792034018253355,96.0,0.0,109,31,007206b_.mid,Bach
104.0000138666685,4,60.587982832618025,7.823606616034744,96.0,0.0,73,28,007305bv.mid,Bach
104.0000138666685,4,63.587982832618025,7.823606616034744,96.0,0.0,73,28,007305b_.mid,Bach
96.0,4,61.36964980544747,8.391281577775215,96.0,0.0,85,26,007408b_.mid,Bach
76.00006586672374,8,63.05175159235669,8.986117497921537,96.0,0.0,392,35,007507b_.mid,Bach
76.00006586672374,8,63.05175159235669,8.986117497921537,96.0,0.0,392,35,007514b_.mid,Bach
72.00002880001152,8,63.31873653984207,9.317919370279364,96.0,0.0,399,44,007607b_.mid,Bach
72.00002880001152,8,63.31873653984207,9.317919370279364,96.0,0.0,399,44,007614b_.mid,Bach
96.0,4,61.576470588235296,7.53789868783526,96.0,0.0,90,25,007706b_.mid,Bach
96.0,4,60.77031802120141,7.974709730678276,96.0,0.0,94,25,007807b_.mid,Bach
200.0,4,63.265116279069765,8.138373500526965,96.0,0.0,68,23,007903bs.mid,Bach
100.0,8,61.74390243902439,11.443081958535387,96.0,0.0,403,34,007903b_.mid,Bach
128.0,7,62.77056277056277,9.360611236740395,96.0,0.0,51,24,007906b_.mid,Bach
96.0,4,61.15976331360947,7.465722417809124,96.0,0.0,114,25,008008b_.mid,Bach
92.00012880018032,4,61.29681978798587,8.310266046600482,96.0,0.0,92,32,008107b_.mid,Bach
96.0,4,59.648514851485146,6.6549815084557356,96.0,0.0,63,25,008305b_.mid,Bach
96.0,4,63.06422018348624,7.401924309966046,96.0,0.0,65,23,008405b_.mid,Bach
96.0,4,61.602739726027394,7.739734984012457,96.0,0.0,97,28,008506b_.mid,Bach
96.0,4,61.58888888888889,7.640473006111935,96.0,0.0,89,27,008606b_.mid,Bach
96.0,4,60.789808917197455,7.199602267265962,96.0,0.0,117,26,008707b_.mid,Bach
100.0,4,62.093877551020405,7.752006830684399,96.0,0.0,84,26,008807b_.mid,Bach
96.0,4,61.61139896373057,8.741619475448505,96.0,0.0,62,26,008906b_.mid,Bach
96.0,4,60.11538461538461,7.816534861011648,96.0,0.0,79,33,009005b_.mid,Bach
96.0,7,61.57738095238095,9.549554665749788,96.0,0.0,75,28,009106b_.mid,Bach
96.0,4,59.89340101522843,8.651637046141166,96.0,0.0,68,25,009106ch.mid,Bach
76.00006586672374,5,59.18903318903319,9.07039239964727,96.0,0.0,311,37,009207b_.mid,Bach
88.00002346667293,4,62.05625,7.6459646783168544,96.0,0.0,114,26,009209b_.mid,Bach
96.0,4,63.4,7.773858547229219,96.0,0.0,69,26,009307b_.mid,Bach
96.0,4,60.61924686192469,7.358283351718748,96.0,0.0,77,25,009408b_.mid,Bach
100.0,5,64.32276657060518,10.126633193634339,96.0,0.0,96,37,009507b_.mid,Bach
96.0,4,59.273972602739725,7.402442457021951,96.0,0.0,69,25,009606b_.mid,Bach
96.0,7,66.18298969072166,8.845210346702492,96.0,0.0,84,30,009709b_.mid,Bach
96.0,4,62.619909502262445,8.249537837795975,96.0,0.0,75,23,009709ch.mid,Bach
74.000074000074,8,63.45784543325527,10.028813376362708,96.0,0.0,946,41,009801b_.mid,Bach
96.0,4,60.15384615384615,8.130719358400453,96.0,0.0,96,23,009906b_.mid,Bach
92.4999996012992,4,65.11832061068702,11.977884666118324,100.0,0.0,368,31,01 Menuet.mid,Bach
41.61538119743696,13,63.289113755142886,10.358145660347578,66.7366840876237,8.51707299865138,1463,49,01. Kyrie Eleison .mid,Bach
76.00006586672374,8,66.55731497418245,8.960056507794164,96.0,0.0,472,36,010006b_.mid,Bach
96.0,6,60.7239263803681,6.901316122915224,96.0,0.0,76,33,010107bv.mid,Bach
96.0,6,60.93630573248408,6.856056792595123,96.0,0.0,64,33,010107b_.mid,Bach
104.0000138666685,4,59.671052631578945,6.890691207622324,96.0,0.0,72,27,010207b_.mid,Bach
96.0,4,62.00615384615384,7.57228289131718,96.0,0.0,112,25,010306b_.mid,Bach
96.0,4,59.625,8.369518213460559,96.0,0.0,96,23,010406bv.mid,Bach
96.0,4,61.625,8.369518213460559,96.0,0.0,96,23,010406b_.mid,Bach
72.00002880001152,8,66.28368794326241,9.581445572199542,96.0,0.0,258,43,010506b_.mid,Bach
70.00007000007,8,66.7079701120797,8.955759663020514,96.0,0.0,321,35,010602b_.mid,Bach
96.0,8,64.55445544554455,9.57880116848808,96.0,0.0,322,43,010707b_.mid,Bach
84.000084000084,4,62.90721649484536,8.70522927372627,96.0,0.0,98,29,010806b_.mid,Bach
96.0,4,64.1504854368932,8.297614982472243,96.0,0.0,70,26,011007b_.mid,Bach
96.0,4,61.10481586402266,7.4740311421811105,96.0,0.0,127,24,011106b_.mid,Bach
96.0,7,63.11904761904762,7.421003070092101,96.0,0.0,104,27,011205b_.mid,Bach
96.0,4,62.757894736842104,8.432059615246908,96.0,0.0,102,29,011308b_.mid,Bach
90.00009000009,4,60.39862542955326,7.728531878733016,96.0,0.0,97,25,011407b_.mid,Bach
96.0,5,53.74174174174174,9.532093821393532,96.0,0.0,89,26,011506bv.mid,Bach
96.0,5,57.74174174174174,9.532093821393532,96.0,0.0,89,26,011506b_.mid,Bach
96.0,4,63.53023255813954,7.77052707782164,96.0,0.0,71,24,011606b_.mid,Bach
93.00004185001883,5,59.955555555555556,9.80609907545732,96.0,0.0,101,34,011704b_.mid,Bach
93.00004185001883,5,59.75136612021858,9.863225502171419,96.0,0.0,101,34,011704v1.mid,Bach
93.00004185001883,5,59.95,9.801810417733096,96.0,0.0,97,34,011704v2.mid,Bach
120.0,4,62.105555555555554,7.531310600050847,96.0,0.0,63,23,011909b_.mid,Bach
96.0,4,60.5,6.726114356333157,96.0,0.0,93,27,012006b_.mid,Bach
104.0000138666685,8,67.525,12.199033405975255,96.0,0.0,78,29,012008ba.mid,Bach
96.0,5,57.85755813953488,8.435317319253219,96.0,0.0,100,31,012106b_.mid,Bach
100.0,5,60.21212121212121,8.899064831120278,96.0,0.0,49,32,012206b_.mid,Bach
160.0,4,60.72463768115942,7.297090943100823,96.0,0.0,89,27,012306b_.mid,Bach
98.00014373354414,5,59.162079510703364,8.387547333016805,96.0,0.0,90,27,012406b_.mid,Bach
96.0,4,61.246511627906976,7.702995801404343,96.0,0.0,70,29,012506b_.mid,Bach
94.00012846684224,4,59.8517745302714,8.116370665875058,96.0,0.0,172,31,012606bv.mid,Bach
94.00012846684224,4,61.8517745302714,8.116370665875058,96.0,0.0,172,31,012606b_.mid,Bach
90.00009000009,4,61.756198347107436,7.765391810384968,96.0,0.0,79,31,012705b_.mid,Bach
96.0,6,66.24083769633508,7.891961246407368,96.0,0.0,95,29,012805b_.mid,Bach
60.0,8,68.23554376657825,10.90139696164246,96.0,0.0,290,38,012905b_.mid,Bach
108.000108000108,8,61.045685279187815,11.091474577702618,96.0,0.0,82,33,013006b_.mid,Bach
96.0,4,61.392405063291136,7.702769238197611,96.0,0.0,79,23,013306b_.mid,Bach
96.0,4,59.73913043478261,7.039425955755289,96.0,0.0,101,27,013506b_.mid,Bach
88.00002346667293,6,65.0,11.818358198347646,96.0,0.0,84,37,013606b_.mid,Bach
80.0,8,67.92500981546918,9.123682228687848,96.0,0.0,935,42,013701b_.mid,Bach
84.000084000084,3,64.39263803680981,10.287463379383624,96.0,0.0,961,41,013702b_.mid,Bach
92.00012880018032,5,63.078672403196066,11.813691317342172,96.0,0.0,762,48,013703b_.mid,Bach
104.0000138666685,8,65.525,12.199033405975255,96.0,0.0,78,29,013705b_.mid,Bach
104.0000138666685,4,62.4126213592233,9.195950111913932,110.0,0.0,64,24,013705ch.mid,Bach
58.000042533364514,8,69.68467432950192,9.054062042445242,96.0,0.0,566,45,013807b_.mid,Bach
98.00014373354414,4,60.74778761061947,7.622371720083894,96.0,0.0,72,23,013906b_.mid,Bach
88.00002346667293,8,63.66719974412282,8.993621492701696,96.0,0.0,1987,46,014001b_.mid,Bach
76.00006586672374,5,52.60845245494096,12.730983405135044,96.0,0.0,769,45,014004b_.mid,Bach
185.000185000185,4,61.74320987654321,7.515873273101932,96.0,0.0,144,26,014007b_.mid,Bach
96.0,4,60.41111111111111,8.321461183768244,96.0,0.0,91,22,014403b_.mid,Bach
96.0,4,61.90419161676647,7.87189743101204,96.0,0.0,117,28,014406b_.mid,Bach
96.0,4,60.27230046948357,8.379052546062091,96.0,0.0,78,29,014500ba.mid,Bach
100.0,4,60.57714285714286,7.0892133423115355,96.0,0.0,57,28,014505bv.mid,Bach
100.0,4,62.55681818181818,7.074070082524455,96.0,0.0,57,28,014505b_.mid,Bach
96.0,4,60.167247386759584,8.151959763825712,96.0,0.0,101,24,014608b_.mid,Bach
135.000135000135,8,64.5377245508982,8.35682373320779,96.0,0.0,525,38,014706b_.mid,Bach
135.000135000135,8,64.5377245508982,8.35682373320779,96.0,0.0,525,38,014710b_.mid,Bach
100.0,4,60.63725490196079,7.893115058943439,96.0,0.0,73,25,014806bv.mid,Bach
96.0,4,61.68446601941748,7.853689607132507,96.0,0.0,73,25,014806b_.mid,Bach
96.0,8,63.3828125,7.579001830178653,96.0,0.0,185,32,014907b_.mid,Bach
96.0,4,61.22834645669291,7.481932453366108,96.0,0.0,180,30,014907ch.mid,Bach
96.0,4,62.779761904761905,7.649840979317117,96.0,0.0,54,22,015105b_.mid,Bach
96.0,4,62.33210332103321,7.647345388144929,96.0,0.0,90,27,015301b_.mid,Bach
96.0,4,59.62240663900415,7.021585470339948,96.0,0.0,73,28,015305b_.mid,Bach
96.0,4,63.36363636363637,8.377153248144248,96.0,0.0,40,26,015309b_.mid,Bach
96.0,4,63.57664233576642,8.249073765509909,96.0,0.0,91,23,015403b_.mid,Bach
96.0,4,59.50413223140496,8.237273817789918,96.0,0.0,88,25,015408b_.mid,Bach
100.0,4,60.553691275167786,8.639358869855208,96.0,0.0,109,29,015505b_.mid,Bach
96.0,4,63.492805755395686,7.317820001355671,96.0,0.0,91,26,015606b_.mid,Bach
102.0000510000255,4,60.15853658536585,7.4698897823114185,96.0,0.0,85,25,015705b_.mid,Bach
88.00002346667293,4,60.72893772893773,8.415658853646635,96.0,0.0,89,30,015804b_.mid,Bach
92.00012880018032,5,57.737609329446066,6.850616747675966,96.0,0.0,102,26,015905b_.mid,Bach
84.000084000084,6,63.43320610687023,11.249020540642048,96.0,0.0,213,39,016106b_.mid,Bach
96.0,4,61.24742268041237,8.685339523867972,96.0,0.0,100,28,016206b_.mid,Bach
104.0000138666685,4,61.563559322033896,8.554219217804343,96.0,0.0,77,25,016406b_.mid,Bach
100.0,4,59.4203821656051,7.510784885523148,96.0,0.0,59,24,016506b_.mid,Bach
96.0,4,59.216981132075475,7.4222730221144655,96.0,0.0,57,23,016606b_.mid,Bach
96.0,4,63.385714285714286,7.462773288198541,96.0,0.0,98,27,016806b_.mid,Bach
96.0,4,60.76209677419355,8.147666442622235,96.0,0.0,90,29,016907b_.mid,Bach
100.0,7,65.93527508090615,9.3367591711202,96.0,0.0,277,33,017106b_.mid,Bach
88.00002346667293,5,63.84472049689441,10.023556697799343,96.0,0.0,161,29,017206b_.mid,Bach
60.0,5,63.84472049689441,10.023556697799343,96.0,0.0,161,29,017206ch.mid,Bach
88.00002346667293,1,75.26829268292683,4.300349148485556,96.0,0.0,131,15,017206vn.mid,Bach
88.00002346667293,4,62.75910931174089,7.964211786964296,96.0,0.0,167,30,017405b_.mid,Bach
104.0000138666685,7,62.10469798657718,7.652555406094275,96.0,0.0,156,31,017507b_.mid,Bach
104.0000138666685,4,60.02122641509434,8.402241196323267,96.0,0.0,148,30,017507ch.mid,Bach
96.0,4,61.65650969529086,8.272680474210155,96.0,0.0,123,30,017606b_.mid,Bach
88.00002346667293,5,57.31924882629108,8.929868210558306,96.0,0.0,131,35,017705bv.mid,Bach
88.00002346667293,5,60.31924882629108,8.929868210558306,96.0,0.0,131,35,017705b_.mid,Bach
96.0,4,62.27067669172932,7.8525350499167885,96.0,0.0,86,24,017807b_.mid,Bach
80.0,5,58.6404833836858,8.226751913018857,96.0,0.0,104,32,017906b_.mid,Bach
96.0,4,58.6566265060241,8.271973469530993,96.0,0.0,116,25,018007bv.mid,Bach
96.0,4,60.6566265060241,8.271973469530993,96.0,0.0,116,25,018007b_.mid,Bach
96.0,4,63.166666666666664,7.363410503393524,96.0,0.0,106,24,018305b_.mid,Bach
96.0,5,54.913366336633665,9.446199732383118,96.0,0.0,111,27,018405bv.mid,Bach
96.0,5,61.913366336633665,9.446199732383118,96.0,0.0,111,27,018405b_.mid,Bach
96.0,5,65.56018518518519,9.83370254614664,96.0,0.0,131,34,018506b_.mid,Bach
96.0,4,61.97872340425532,7.824560369996563,96.0,0.0,97,30,018707b_.mid,Bach
96.0,4,63.31372549019608,7.917655512269569,96.0,0.0,70,25,018806b_.mid,Bach
96.0,9,67.49786975045649,9.566637322563537,96.0,0.0,232,38,019007b_.mid,Bach
96.0,4,64.57207207207207,8.316359587003614,96.0,0.0,124,33,019007ch.mid,Bach
96.0,4,57.839590443686006,8.859918354948126,96.0,0.0,109,26,019406bv.mid,Bach
96.0,4,60.839590443686006,8.859918354948126,96.0,0.0,109,26,019406b_.mid,Bach
120.0,5,62.31216931216931,6.398379952279648,96.0,0.0,51,22,019412b_.mid,Bach
96.0,7,61.456989247311824,9.169607572863482,96.0,0.0,73,25,019506b_.mid,Bach
96.0,4,60.68458781362007,7.851188730871563,96.0,0.0,96,27,019705b_.mid,Bach
96.0,4,60.093023255813954,7.305391496009157,96.0,0.0,88,24,019707ba.mid,Bach
94.00012846684224,4,62.32017543859649,7.557598852123229,96.0,0.0,73,23,019710b_.mid,Bach
114.99999652208452,4,66.1822429906542,8.413185960247592,100.0,0.0,330,25,02 Menuet.mid,Bach
65.24999989583452,5,61.339314408141405,9.952944319554401,63.4196572040707,3.3311474860564925,1301,45,02. Christe Eleison .mid,Bach
92.00012880018032,4,59.748826291079816,8.137368329198841,96.0,0.0,157,28,022602bv.mid,Bach
92.00012880018032,4,62.748826291079816,8.137368329198841,96.0,0.0,157,28,022602b_.mid,Bach
96.0,4,62.43010752688172,8.008625542621004,96.0,0.0,93,28,022701b_.mid,Bach
96.0,5,62.21891891891892,7.975448024143844,96.0,0.0,112,31,022703b_.mid,Bach
76.00006586672374,4,62.04600484261501,7.145866805226273,96.0,0.0,165,33,022707b_.mid,Bach
80.0,4,64.70576131687243,7.479449891973007,96.0,0.0,447,31,022709b_.mid,Bach
96.0,4,62.43010752688172,8.008625542621004,96.0,0.0,93,28,022711b_.mid,Bach
96.0,4,63.52924791086351,8.377517614907724,96.0,0.0,127,37,022902b_.mid,Bach
96.0,6,66.9017543859649,6.176731984338607,96.0,0.0,211,29,024310b_.mid,Bach
96.0,4,62.55440414507772,7.791447887907787,96.0,0.0,67,28,024403b_.mid,Bach
100.0,4,61.56561085972851,7.492511001154885,96.0,0.0,76,24,024410b_.mid,Bach
96.0,4,60.15444015444015,7.881344471200977,96.0,0.0,85,25,024415bv.mid,Bach
96.0,4,62.15444015444015,7.881344471200977,96.0,0.0,85,25,024415b_.mid,Bach
96.0,4,60.15444015444015,7.881344471200977,96.0,0.0,85,25,024417bv.mid,Bach
96.0,4,61.15444015444015,7.881344471200977,96.0,0.0,85,25,024417b_.mid,Bach
96.0,4,62.619354838709675,7.557992377169905,96.0,0.0,105,29,024425b_.mid,Bach
96.0,5,60.354651162790695,7.698535046388054,96.0,0.0,90,29,024429bb.mid,Bach
96.0,4,63.227053140096615,8.432579130279452,96.0,0.0,69,29,024432b_.mid,Bach
88.00002346667293,4,59.793577981651374,7.230794045660351,96.0,0.0,75,23,024437b_.mid,Bach
96.0,4,63.52258064516129,8.52396999737382,96.0,0.0,105,27,024440b_.mid,Bach
96.0,4,60.406976744186046,7.6137974904207955,96.0,0.0,85,27,024444b_.mid,Bach
96.0,4,63.53763440860215,7.744653451022278,96.0,0.0,62,28,024446b_.mid,Bach
90.00009000009,4,63.69960474308301,7.904481841113012,96.0,0.0,85,30,024454b_.mid,Bach
96.0,4,61.56106870229008,7.848792010128082,96.0,0.0,87,30,024462bv.mid,Bach
96.0,4,59.56106870229008,7.848792010128082,96.0,0.0,87,30,024462b_.mid,Bach
92.00012880018032,5,58.875,8.488182515959611,96.0,0.0,63,31,024503b_.mid,Bach
96.0,5,58.57931034482758,7.988026476970292,96.0,0.0,82,32,024505b_.mid,Bach
96.0,4,63.01456310679612,8.211519662891082,96.0,0.0,67,26,024511b_.mid,Bach
96.0,5,61.71383647798742,8.341481443952317,96.0,0.0,82,30,024514b_.mid,Bach
96.0,4,60.71887550200803,8.087804759462216,96.0,0.0,80,32,024515B_.mid,Bach
96.0,4,60.87155963302752,8.050074754132334,96.0,0.0,80,28,024517b_.mid,Bach
94.00012846684224,4,61.24454148471616,8.325164156449054,96.0,0.0,75,29,024522b_.mid,Bach
96.0,4,62.99111111111111,8.491062060816358,96.0,0.0,62,28,024526b_.mid,Bach
104.0000138666685,4,63.81276595744681,8.193118256270278,96.0,0.0,71,26,024528b_.mid,Bach
96.0,4,61.846774193548384,8.009654452648334,96.0,0.0,77,30,024537b_.mid,Bach
96.0,4,63.53939393939394,8.237735555438746,96.0,0.0,158,31,024540b_.mid,Bach
96.0,5,57.55524861878453,8.096611073766958,96.0,0.0,103,32,024805b1.mid,Bach
88.00002346667293,8,62.6296992481203,12.160264607082954,96.0,0.0,136,35,024809b1.mid,Bach
88.00002346667293,5,58.607142857142854,7.960504685599744,96.0,0.0,59,26,024809bs.mid,Bach
84.000084000084,5,59.38106796116505,8.382459430697663,96.0,0.0,116,34,024812b2.mid,Bach
96.0,6,57.391304347826086,7.463737964521301,96.0,0.0,59,23,024817b2.mid,Bach
103.0000480666891,8,62.548,13.384093690939844,96.0,0.0,145,44,024823b2.mid,Bach
120.0,4,63.85405405405405,8.571647988350472,96.0,0.0,58,23,024823bs.mid,Bach
96.0,4,61.143497757847534,8.415292833665761,96.0,0.0,77,29,024828b3.mid,Bach
96.0,4,61.88461538461539,7.517846968365489,96.0,0.0,67,26,024833b3.mid,Bach
84.000084000084,5,58.83986928104575,7.842121157260427,96.0,0.0,83,30,024835b3.mid,Bach
88.00002346667293,8,65.16442953020135,10.042039716996726,96.0,0.0,356,38,024842b4.mid,Bach
104.0000138666685,4,60.65017667844523,8.021329608741826,96.0,0.0,106,26,024842bs.mid,Bach
88.00002346667293,4,62.85407725321888,8.039514113655216,96.0,0.0,82,26,024846b5.mid,Bach
80.0,4,61.22821576763486,7.277948466881562,96.0,0.0,87,23,024853b5.mid,Bach
94.00012846684224,5,57.83979328165375,9.07568453055137,96.0,0.0,108,24,024859b6.mid,Bach
86.00005160003096,8,67.67660998048508,11.052110855932657,96.0,0.0,856,44,024864b6.mid,Bach
96.0,4,61.698181818181816,7.154690435112895,96.0,0.0,96,22,024864bs.mid,Bach
72.00002880001152,8,67.67587168758718,11.055149935443593,96.0,0.0,856,44,024864qt.mid,Bach
96.0,7,60.706131078224104,9.223927090686889,96.0,0.0,109,26,025000b_.mid,Bach
92.00012880018032,6,65.33115468409586,7.955891569932759,96.0,0.0,109,28,025100b_.mid,Bach
90.00009000009,7,61.04016064257028,8.988836893977798,96.0,0.0,110,25,025200b_.mid,Bach
96.0,4,61.670731707317074,7.5543915283204806,96.0,0.0,58,23,025300b_.mid,Bach
96.0,4,57.21463414634146,7.822339833978071,96.0,0.0,77,25,025400b_.mid,Bach
96.0,4,61.7410071942446,8.202454678102445,96.0,0.0,44,25,025500b_.mid,Bach
88.00002346667293,4,62.358156028368796,7.946177093137136,96.0,0.0,97,26,025600b_.mid,Bach
90.00009000009,4,62.40425531914894,7.264674654934897,96.0,0.0,92,25,025700b_.mid,Bach
88.00002346667293,4,63.72932330827068,8.141788612123953,96.0,0.0,86,26,025800b_.mid,Bach
80.0,4,59.096916299559474,8.809153485947498,96.0,0.0,84,30,025900b_.mid,Bach
96.0,4,60.56622516556291,7.699975298033627,96.0,0.0,107,25,026000b_.mid,Bach
96.0,4,63.3142144638404,8.040585951526808,96.0,0.0,133,30,026100b_.mid,Bach
96.0,4,58.215384615384615,7.9077544810509215,96.0,0.0,94,23,026200b_.mid,Bach
96.0,4,60.307359307359306,8.124353483087932,96.0,0.0,83,26,026300b_.mid,Bach
90.00009000009,4,61.32394366197183,8.100038784404694,96.0,0.0,55,22,026400b_.mid,Bach
96.0,4,59.33108108108108,7.831028910002791,96.0,0.0,53,29,026500b_.mid,Bach
96.0,4,59.13135593220339,7.773092696508761,96.0,0.0,84,23,026600b_.mid,Bach
96.0,4,62.20049504950495,8.22614000652331,96.0,0.0,151,30,026700ba.mid,Bach
96.0,4,61.20049504950495,8.22614000652331,96.0,0.0,151,30,026700b_.mid,Bach
96.0,4,60.33877551020408,7.972514678428535,96.0,0.0,87,29,026800b_.mid,Bach
88.00002346667293,4,60.079470198675494,8.862195777802041,96.0,0.0,104,21,026900b_.mid,Bach
96.0,4,60.79335793357934,6.829247571015701,96.0,0.0,100,24,027000b_.mid,Bach
96.0,4,60.55384615384615,7.702540861893284,96.0,0.0,88,28,027100b_.mid,Bach
96.0,4,58.462450592885375,7.882795532001003,96.0,0.0,83,33,027200b_.mid,Bach
92.00012880018032,4,61.067961165048544,8.232312464052951,96.0,0.0,76,26,027300b_.mid,Bach
96.0,4,58.790055248618785,8.678844681000498,96.0,0.0,64,24,027400b_.mid,Bach
84.000084000084,4,58.67857142857143,7.962033547975689,96.0,0.0,83,30,027500b_.mid,Bach
88.00002346667293,4,56.91696750902527,7.755786558784107,96.0,0.0,223,34,027600b_.mid,Bach
80.0,4,59.32063492063492,8.007682591568654,96.0,0.0,115,32,027700b_.mid,Bach
88.00002346667293,4,61.586309523809526,7.431979512489138,96.0,0.0,122,30,027800b_.mid,Bach
88.00002346667293,4,60.72893772893773,8.415658853646635,96.0,0.0,89,30,027900b_.mid,Bach
96.0,4,59.070621468926554,7.714677241366698,96.0,0.0,122,30,028000b_.mid,Bach
96.0,4,60.46666666666667,9.061816959674493,96.0,0.0,41,26,028100b_.mid,Bach
104.0000138666685,4,61.36241610738255,8.258668472204999,96.0,0.0,58,28,028200b_.mid,Bach
96.0,4,59.736334405144696,8.134034316500394,96.0,0.0,119,33,028300b_.mid,Bach
84.000084000084,4,62.0739299610895,7.311590576659801,96.0,0.0,100,26,028400b_.mid,Bach
92.00012880018032,4,60.85531914893617,8.486057154543994,96.0,0.0,89,29,028500b_.mid,Bach
96.0,4,62.029126213592235,8.70593251718148,96.0,0.0,40,24,028600b_.mid,Bach
96.0,4,60.98876404494382,7.1205955367159675,96.0,0.0,98,23,028700b_.mid,Bach
86.00005160003096,4,59.17142857142857,7.088087443489773,96.0,0.0,89,31,028800b_.mid,Bach
92.00012880018032,4,60.03196347031963,8.611592425838046,96.0,0.0,75,36,028900b_.mid,Bach
96.0,4,61.16326530612245,7.9777437126169355,96.0,0.0,56,23,029000b_.mid,Bach
96.0,4,57.55978260869565,7.891803312001909,96.0,0.0,68,27,029100b_.mid,Bach
96.0,4,58.46,8.259374617748321,96.0,0.0,100,26,029200b_.mid,Bach
88.00002346667293,4,58.46206896551724,6.647911837619861,96.0,0.0,58,21,029300b_.mid,Bach
96.0,4,59.19672131147541,8.194859074331132,96.0,0.0,140,27,029400b_.mid,Bach
96.0,4,57.605555555555554,7.4432656542843,96.0,0.0,72,28,029500b_.mid,Bach
96.0,4,61.16315789473684,7.700045387505605,96.0,0.0,64,26,029600b_.mid,Bach
92.00012880018032,4,60.24271844660194,8.726149117890321,96.0,0.0,74,32,029700b_.mid,Bach
96.0,4,59.92391304347826,7.526613903001553,96.0,0.0,69,25,029800b_.mid,Bach
96.0,4,62.442006269592476,8.568018109633323,96.0,0.0,112,26,029900b_.mid,Bach
